time,ADP,ATP,CO2,NADH,acetate,alanine,alpha_ketoglutarate,ethanol,glucose,glutamate,glycerol,host_nucleotides,host_proteins,lactate,mannan_polysaccharide,polysaccharide_lps,pyruvate,viral_capsid,viral_particle_with_spike,viral_rna,viral_spike_protein
12.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.852201581305566,0,0.0,0.0,0.0,0.0
12.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.793679565492511,0,0.0,0.0,0.0,0.0
12.600000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.735742769837586,0,0.0,0.0,0.0,0.0
12.700000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.67838534213921,0,0.0,0.0,0.0,0.0
12.8,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.621601488717817,0,0.0,0.0,0.0,0.0
12.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.565385473830639,0,0.0,0.0,0.0,0.0
13.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.5097316190923324,0,0.0,0.0,0.0,0.0
13.100000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.454634302901409,0,0.0,0.0,0.0,0.0
13.200000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.400087959872395,0,0.0,0.0,0.0,0.0
13.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.346087080273671,0,0.0,0.0,0.0,0.0
13.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.292626209470934,0,0.0,0.0,0.0,0.0
